id	"Title"	"description"	price	link	product_type	availability	image_link	condition	shippingweight	gtin	shipping	brand	custom_label_0	"custom_label_1"	custom_label_3	identifier_exists	gender	age_group	Google_product_category	custom_label_4	custom_label_2	promotion_Id	display_ads_title	display_ads_value	Sale_Price
8MBJGK735TR9-9WGS	"Sherlock Holmes: The Devil's Daughter for Xbox One"	"Untangle a web of mysteries while playing the extraordinary Sherlock Holmes in this fantastic adventure that tests your nerves and intelligence. Use the science of deduction to track down evil in the darkest corners of London and uncover a stunning revelation."	49.95	https://www.microsoft.com/en-ca/store/d/sherlock-holmes-the-devils-daughter-for-xbox-one/8MBJGK735TR9/9WGS	Gaming	in stock	http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1oooS?ver=faea	new		722674220675	CA:::0.00	Namco	Software	"Video Game Software"	3P	yes	unisex	adult	Software > Video Game Software						49.95
8MC6k8M228SK-7FB9	"Surface Pro + Black Type Cover Bundle "	" Surface Pro with 7th Gen Intel Core processor and all-day battery life²   Black Surface Pro Type Cover   Fastest startup and resume of any Surface Pro yet   Redesigned front-facing speakers and quieter fanless cooling system⁵   Free 3-month trial of Adobe Creative Cloud Photography plan plus 1TB of cloud storage with purchase*   Surface Pen sold separately "	1818.99	https://www.microsoft.com/en-ca/store/d/surface-pro--black-type-cover-bundle/8MC6k8M228SK/7FB9	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=fa95	new		889842239348	CA:::0.00		Electronics	"Computers"		yes	unisex	adult	Electronics > Computers > Laptops						1818.99
8MC6k8M228SK-9L38	"Surface Pro + Black Type Cover Bundle "	" Surface Pro with 7th Gen Intel Core processor and all-day battery life²   Black Surface Pro Type Cover   Fastest startup and resume of any Surface Pro yet   Redesigned front-facing speakers and quieter fanless cooling system⁵   Free 3-month trial of Adobe Creative Cloud Photography plan plus 1TB of cloud storage with purchase*  Surface Pen sold separately "	1468.99	https://www.microsoft.com/en-ca/store/d/surface-pro--black-type-cover-bundle/8MC6k8M228SK/9L38	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=fa95	new		889842239409	CA:::0.00		Electronics	"Computers"		yes	unisex	adult	Electronics > Computers > Laptops						1468.99
8MCPZJJCC98C-0LHX	"Surface Book 2 - 13.5" / 256GB / Intel Core i5 (French)"	" Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support"	1979	https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/0LHX	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0	new		889842248647	CA:::0.00		Electronics	"Computers"		yes	unisex	adult	Electronics > Computers > Laptops						1979
8MCPZJJCC98C-290F	"Surface Book 2 - 15" / 512GB / Intel Core i7 (English) - Release date: 15/02/2018"	" Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 of battery life  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support"	3699	https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/290F	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0	new		889842247282	CA:::0.00		Electronics	"Electronics Accessories"		yes	unisex	adult	Electronics > Electronics Accessories > Computer Accessories						3699
8MCPZJJCC98C-2KD0	"Surface Book 2 - 15" / 256GB / Intel Core i7 (French)"	" Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 of battery life  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support"	3199	https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/2KD0	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0	new			CA:::0.00		Electronics	"Electronics Accessories"		no	unisex	adult	Electronics > Electronics Accessories > Computer Accessories						3199
8MCPZJJCC98C-2MQS	"Surface Book 2 - 15" / 256GB / Intel Core i7 (English) - Release date: 15/02/2018"	" Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 of battery life  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support"	3199	https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/2MQS	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0	new		889842249187	CA:::0.00		Electronics	"Electronics Accessories"		yes	unisex	adult	Electronics > Electronics Accessories > Computer Accessories						3199
8MCPZJJCC98C-2NQP	"Surface Book 2 - 13.5" / 256GB / Intel Core i7 (English)"	" Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support"	2649	https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/2NQP	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0	new		889842249071	CA:::0.00		Electronics	"Computers"		yes	unisex	adult	Electronics > Computers > Laptops						2649
8MCPZJJCC98C-4PTB	"Surface Book 2 - 13.5" / 512GB / Intel Core i7 (English)"	" Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support"	3249	https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/4PTB	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0	new		889842248852	CA:::0.00		Electronics	"Computers"		yes	unisex	adult	Electronics > Computers > Laptops						3249
8MCPZJJCC98C-9FRM	"Surface Book 2 - 13.5" / 1TB / Intel Core i7 (French)"	" Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support"	3849	https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/9FRM	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0	new		889842249194	CA:::0.00		Electronics	"Computers"		yes	unisex	adult	Electronics > Computers > Laptops						3849
8MCPZJJCC98C-C1L5	"Surface Book 2 - 15" / 1TB / Intel Core i7 (French)"	" Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 of battery life  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support"	4199	https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/C1L5	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0	new			CA:::0.00		Electronics	"Electronics Accessories"		no	unisex	adult	Electronics > Electronics Accessories > Computer Accessories						4199
8MCPZJJCC98C-FNJ9	"Surface Book 2 - 15" / 1TB / Intel Core i7 (English) - Release date: 15/02/2018"	" Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 of battery life  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support"	4199	https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/FNJ9	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0	new		889842247374	CA:::0.00		Electronics	"Electronics Accessories"		yes	unisex	adult	Electronics > Electronics Accessories > Computer Accessories						4199
8MCPZJJCC98C-J5NX	"Surface Book 2 - 13.5" / 512GB / Intel Core i7 (French)"	" Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support"	3249	https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/J5NX	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0	new		889842249088	CA:::0.00		Electronics	"Computers"		yes	unisex	adult	Electronics > Computers > Laptops						3249
8MCPZJJCC98C-JH5V	"Surface Book 2 - 13.5" / 1TB / Intel Core i7 (English)"	" Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support"	3849	https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/JH5V	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0	new		889842248630	CA:::0.00		Electronics	"Computers"		yes	unisex	adult	Electronics > Computers > Laptops						3849
8MCPZJJCC98C-JQGN	"Surface Book 2 - 13.5" / 256GB / Intel Core i5 (English)"	" Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support  15 Display - Release date: 15/02/2018 "	1979	https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/JQGN	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0	new		889842247473	CA:::0.00		Electronics	"Computers"		yes	unisex	adult	Electronics > Computers > Laptops						1979
8MCPZJJCC98C-KBJ0	"Surface Book 2 - 13.5" / 256GB / Intel Core i7 (French)"	" Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support"	2649	https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/KBJ0	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0	new		889842248869	CA:::0.00		Electronics	"Computers"		yes	unisex	adult	Electronics > Computers > Laptops						2649
8MCPZJJCC98C-WLBH	"Surface Book 2 - 15" / 512GB / Intel Core i7 (French)"	" Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 of battery life  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support"	3699	https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/WLBH	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0	new			CA:::0.00		Electronics	"Electronics Accessories"		no	unisex	adult	Electronics > Electronics Accessories > Computer Accessories						3699
8MGT0901QX23-LDPL	"Aven Colony for Xbox One"	"Build a new home for humanity in Aven Prime, explore its environment and a variety of alien forms, build houses, grow food, and supervise colonists in settling a new world."	39.99	https://www.microsoft.com/en-ca/store/d/aven-colony-for-xbox-one/8MGT0901QX23/LDPL	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7iFU?ver=d726	new		812303011092	CA:::0.00	U&I Entertainment	Software	"Video Game Software"	3P	yes	unisex	adult	Software > Video Game Software						39.99
8MH5XK4S0TV2-B0G1	"Xbox Wireless Controller - Minecraft Pig"	"Prepare to create, explore, and survive your own Minecraft adventure. This Xbox Controller features the iconic pink Pig design, textured grip, and Bluetooth technology for gaming on Windows 10 PCs and tablets.  Compatible with Xbox One, Xbox One S, and Xbox One X consoles."	84.99	https://www.microsoft.com/en-ca/store/d/xbox-wireless-controller---minecraft-pig/8MH5XK4S0TV2/B0G1	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1CSJ0?ver=360a	new		889842182316	CA:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						74.99
8MP185KP4H3Z-6JFX	"Forza Motorsport 7 Ultimate for Xbox One"	"Includes Forza Motorsport 7 game disc, Forza Motorsport 7 Car Pass, Day One Car Pack, and VIP membership. Games play better on Xbox One X."	129.99	https://www.microsoft.com/en-ca/store/d/forza-motorsport-7-for-xbox-one/8MP185KP4H3Z/6JFX	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW9Cpm?ver=631a	new		889842228106	CA:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						129.99
8MP185KP4H3Z-7TP3	"Forza Motorsport 7 for Xbox One"	"Experience the thrill of motorsport at the limit with the most comprehensive, beautiful, and authentic racing game ever made. Games play better on Xbox One X. "	79.99	https://www.microsoft.com/en-ca/store/d/forza-motorsport-7-for-xbox-one/8MP185KP4H3Z/7TP3	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW9Cpk?ver=2d04	new		889842227833	CA:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						79.99
8MPQHPFRF9Z5-CGZB	"ATV Renegades for Xbox One"	"Prepare yourself for extreme air and jaw-dropping showmanship in this nitro-charged ATV racing experience. Travel the world visiting tracks in the US, Thailand, England, Russia, Canada, and Mexico. Speed around 24 challenging courses hitting epic jumps and earning Nitro by unleashing dozens of wild tricks."	39.99	https://www.microsoft.com/en-ca/store/d/atv-renegades-for-xbox-one/8MPQHPFRF9Z5/CGZB	Gaming	in stock	http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1oE0y?ver=7a63	new		865810000257	CA:::0.00	U&I Entertainment	Software	"Video Game Software"	3P	yes	unisex	adult	Software > Video Game Software						39.99
8MQS1PHRZ2V2-1VR7	"South Park: The Fractured But Whole SteelBook Gold Edition for Xbox One"	"The SteelBook Gold Edition includes:  The Season Pass  SteelBook case  Physical lithographic prints with art from South Park Studios  In-game costumes and a bonus perk to get you started"	109.99	https://www.microsoft.com/en-ca/store/d/south-park-the-fractured-but-whole-steelbook-gold-edition-for-xbox-one/8MQS1PHRZ2V2/1VR7	Gaming	in stock	http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1joPx?ver=d763	new		887256023447	CA:::0.00	Ubisoft	Software	"Video Game Software"	3P	yes	unisex	adult	Software > Video Game Software						109.99
8MT5WS8LGBWL-959T	"Oculus Rift + Touch"	" Immerse yourself in games and movies  Travel through time and space  Hang out with friends in virtual reality  Powered by Windows 10  Includes Oculus Rift VR headset, Oculus Touch controllers, and 6 free games  "	529	https://www.microsoft.com/en-ca/store/d/oculus-rift--touch-/8MT5WS8LGBWL/959T	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Ar6T?ver=b5c2	new			CA:::0.00		Electronics	"Video Game Console Accessories"		no	unisex	adult	Electronics > Video Game Console Accessories						529
8MWLR6HCD8JG-MWPM	"505 Games Don't Starve Canada Xbox One"	"505 Games Don't Starve Canada Xbox One"	39.99	https://www.microsoft.com/en-ca/store/d/dont-starve-giant-edition-for-xbox-one/8MWLR6HCD8JG/MWPM	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1ysKO?ver=dfc8	new		812872018874	CA:::0.00	505 Games	Software	"Video Game Software"	3P	yes	unisex	adult	Software > Video Game Software						39.99
8N1LH04SWTKC-HCGV	"Marvel vs. Capcom: Infinite for Xbox One"	"Universes collide when Captain Marvel and Iron Man from Marvel, and Ryu and Mega Man X from Capcom, battle for supremacy against powerful new enemies. "	59.99	https://www.microsoft.com/en-ca/store/d/marvel-vs-capcom-infinite-for-xbox-one/8N1LH04SWTKC/HCGV	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net//cms/api/am/imageFileData/RW8WBn?ver=3c96	new		13388918133	CA:::0.00	Capcom	Software	"Video Game Software"	3P	yes	unisex	adult	Software > Video Game Software						59.99
8N5G0J1QF74B-5KVK	"HP Windows Mixed Reality Headset with Motion Controllers"	"Escape into a world of imagination with Windows Mixed Reality.¹ Set up your virtual home with great content—travel, sports, culture, live concerts, and games—in 10 minutes or less.² All you need is a headset and a compatible Windows PC. "	599	https://www.microsoft.com/en-ca/store/d/hp-windows-mixed-reality-headset-with-motion-controllers/8N5G0J1QF74B/5KVK	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1DvBX?ver=3265	new		191628635290	CA:::0.00		Software	"Video Game Software"		yes	unisex	adult	Software > Video Game Software						599
8N5SN73Q2XVG-0J0Z	"Lenovo Explorer Windows Mixed Reality Headset with Motion Controllers"	"Escape into a world of imagination with Windows Mixed Reality.¹ Set up your virtual home with great content—travel, sports, culture, live concerts, and games—in 10 minutes or less.² All you need is a headset and a compatible Windows PC. "	549	https://www.microsoft.com/en-ca/store/d/lenovo-explorer-windows-mixed-reality-headset-with-motion-controllers/8N5SN73Q2XVG/0J0Z	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1DkM6?ver=d01b	new		191999086226	CA:::0.00		Software	"Video Game Software"		yes	unisex	adult	Software > Video Game Software						549
8N5WV64TJ4BV-J837	"Just Dance 2018 for Xbox 360"	"Turn up the volume and dance to 40 of the hottest tracks of the year, including “24K Magic” by Bruno Mars, “Side to Side” by Ariana Grande ft. Nicki Minaj, “Chantaje” by Shakira ft. Maluma, and more."	39.99	https://www.microsoft.com/en-ca/store/d/just-dance-2018-for-xbox-360/8N5WV64TJ4BV/J837	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1A3Cg?ver=1697	new		887256028282	CA:::0.00	Ubisoft	Software	"Video Game Software"	3P	yes	unisex	adult	Software > Video Game Software						39.99
8N64L3WSKRX1-77R4	"Xbox Wireless Controller - Winter Forces Special Edition"	"Equip yourself with the Xbox Wireless Controller - Winter Forces Special Edition, featuring a sleek, arctic camouflage design, textured grip and Bluetooth technology for gaming on Windows 10 PCs and tablets.  Compatible with Xbox One, Xbox One S, and Xbox One X consoles."	79.99	https://www.microsoft.com/en-ca/store/d/xbox-wireless-controller---winter-forces-special-edition/8N64L3WSKRX1/77R4	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1uGGy?ver=a175	new		889842161236	CA:::0.00	Microsoft	Electronics	"Electronics Accessories"	1P	yes	unisex	adult	Electronics > Electronics Accessories > Computer Components > Input Device Accessories > Game Controller Accessories						79.99
8N6L7HKK9L5H-DGN2	"LEGO CITY Undercover for Xbox One"	"Go undercover as Chase McCain in a LEGO world filled with cops, criminals, and side-splitting humor."	49.99	https://www.microsoft.com/en-ca/store/d/lego-city-undercover-for-xbox-one/8N6L7HKK9L5H/DGN2	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW2qT3?ver=d1a6	new		883929580736	CA:::0.00	Warner Bros.	Software	"Video Game Software"	3P	yes	unisex	adult	Software > Video Game Software						49.99
8N8DV00LCSXC-9VJX	"Tom Clancy's Ghost Recon Wildlands Gold Edition for Xbox One"	"Gold Edition includes the base game, Season Pass subscription and all Deluxe Edition content, including:  Huntsman rifle and motorbike  3 emblems  3 weapon camos  3 character customization items  XP booster"	59.99	https://www.microsoft.com/en-ca/store/d/tom-clancys-ghost-recon-wildlands-gold-edition-for-xbox-one/8N8DV00LCSXC/9VJX	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1uwiM?ver=0ef6	new		887256023386	CA:::0.00	Ubisoft	Software	"Video Game Software"	3P	yes	unisex	adult	Software > Video Game Software						59.99
8NGXSGCQR2VR-325G	"Xbox One S 1TB Console – Minecraft Limited Edition Bundle "	"Bundle includes:   Xbox One S Limited Edition 1TB Console   Xbox Wireless Controller - Minecraft Creeper  Minecraft digital code*   Minecraft Redstone Pack bonus content digital code*   Xbox One S Vertical Stand*   1-month Xbox Game Pass Trial with access to 100+ games (new customers only)   14-day Xbox Live Gold trial "	379	https://www.microsoft.com/en-ca/store/d/xbox-one-s-1tb-console--minecraft-limited-edition-bundle/8NGXSGCQR2VR/325G	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1BRwX?ver=ff27	new		889842199062	CA:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						379
8NJ1CKVPHJX5-5GDK	"Xbox Wireless Controller - Blue"	"Experience the enhanced comfort and feel of the Xbox Wireless Controller – Blue. Get up to twice the wireless range of previous controllers [1] and stay on target with its textured grip.  Compatible with Xbox One, Xbox One S, and Xbox One X consoles."	74.99	https://www.microsoft.com/en-ca/store/d/xbox-wireless-controller---blue/8NJ1CKVPHJX5/5GDK	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW10Ai?ver=6662	new		889842112979	CA:::0.00	Microsoft	Electronics	"Electronics Accessories"	1P	yes	unisex	adult	Electronics > Electronics Accessories > Computer Components > Input Devices > Game Controllers						74.99
8NJF800NHC9S-6R39	"NBA 2K18 Legend Gold Edition for Xbox One"	"The NBA 2K18 Legend Gold Edition includes the following content:  Standard and Legend edition content  250,000 virtual currency  40 MyTEAM Packs to build your perfect fantasy team  Shaq digital items for your MyPLAYER "	79.99	https://www.microsoft.com/en-ca/store/d/nba-2k18-for-xbox-one/8NJF800NHC9S/6R39	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RWbxH1?ver=5b9e	new		710425499296	CA:::0.00	Take 2	Software	"Video Game Software"	3P	yes	unisex	adult	Software > Video Game Software						79.99
8NJF800NHC9S-K5MC	"Take 2 NBA 2K18 CA Xbox One"	"Get NBA 2K18 for Xbox One to receive Early Access (4 days before standard release) and the following bonus content:   5,000 virtual currency   10 weekly MyTeam Packs with Team 2K card   MyPlayer Apparel"	79.99	https://www.microsoft.com/en-ca/store/d/nba-2k18-for-xbox-one/8NJF800NHC9S/K5MC	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW80WA?ver=cff0	new		710425499227	CA:::0.00		Software	"Video Game Software"		yes	unisex	adult	Software > Video Game Software						79.99
8NKT9WTTRBJK-1TSK	"Surface Pro - Intel Core i5 / 256GB SSD / 8GB RAM"	" A best-in-class laptop, with the versatility of a studio and tablet  Powerful Intel Core processor   The fastest startup and resume of any Surface Pro yet  Up to 13.5 hours of battery life²   New fanless cooling system⁵, plus improved hybrid cooling on the i7 model  Surface Pro Signature Type Cover and Surface Pen sold separately  Free 3-month trial of Adobe Creative Cloud Photography plan plus 1TB of cloud storage with purchase* "	1649	https://www.microsoft.com/en-ca/store/d/surface-pro/8NKT9WTTRBJK/1TSK	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=5198	new		889842193190	CA:::0.00	Microsoft	Electronics	"Computers"	1P	yes	unisex	adult	Electronics > Computers > Laptops						1649
8NKT9WTTRBJK-BV89	"Surface Pro - Intel Core i7 / 256GB SSD / 8GB RAM"	" A best-in-class laptop, with the versatility of a studio and tablet  Powerful Intel Core processor   The fastest startup and resume of any Surface Pro yet  Up to 13.5 hours of battery life²   New fanless cooling system⁵, plus improved hybrid cooling on the i7 model  Surface Pro Signature Type Cover and Surface Pen sold separately  Free 3-month trial of Adobe Creative Cloud Photography plan plus 1TB of cloud storage with purchase* "	1999	https://www.microsoft.com/en-ca/store/d/surface-pro/8NKT9WTTRBJK/BV89	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=5198	new		889842193336	CA:::0.00	Microsoft	Electronics	"Computers"	1P	yes	unisex	adult	Electronics > Computers > Laptops						1999
8NKT9WTTRBJK-C2HQ	"Surface Pro - Intel Core i7 / 1TB SSD / 16GB RAM"	" A best-in-class laptop, with the versatility of a studio and tablet  Powerful Intel Core processor   The fastest startup and resume of any Surface Pro yet  Up to 13.5 hours of battery life²   New fanless cooling system⁵, plus improved hybrid cooling on the i7 model  Surface Pro Signature Type Cover and Surface Pen sold separately  Free 3-month trial of Adobe Creative Cloud Photography plan plus 1TB of cloud storage with purchase*"	3449	https://www.microsoft.com/en-ca/store/d/surface-pro/8NKT9WTTRBJK/C2HQ	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=5198	new		889842193619	CA:::0.00	Microsoft	Electronics	"Computers"	1P	yes	unisex	adult	Electronics > Computers > Laptops						3449
