ProductID	Locale	name	SKU	productURL	imageURL	CurrencyCode	Price 	ProductFamily	MSUPC	Brand	Availability
907TDS4DGWWV-7Z1F	en_ca	Microsoft Surface Pro i5 8GB 256GB - Commercial	FJY-00001	https://www.microsoft.com/en-ca/store/d/surface-pro---commercial/907TDS4DGWWV/7Z1F?WT.mc_id=en_ca_datafeed_intel_Microsoft+Surface+Pro+i5+8GB+256GB+-+Commercial	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=5198	CAD	1649.00	Surface	889842194036	Microsoft	1
907TDS4DGWWV-C3HK	en_ca	Microsoft Surface Pro i7 8GB 256GB - Commercial	FKG-00001	https://www.microsoft.com/en-ca/store/d/surface-pro---commercial/907TDS4DGWWV/C3HK?WT.mc_id=en_ca_datafeed_intel_Microsoft+Surface+Pro+i7+8GB+256GB+-+Commercial	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=5198	CAD	1999.00	Surface	889842194173	Microsoft	1
907TDS4DGWWV-D7C7	en_ca	Microsoft Surface Pro with LTE Advanced i5 4GB 128GB - Commercial	GWL-00001	https://www.microsoft.com/en-ca/store/d/surface-pro---commercial/907TDS4DGWWV/D7C7?WT.mc_id=en_ca_datafeed_intel_Microsoft+Surface+Pro+with+LTE+Advanced+i5+4GB+128GB+-+Commercial	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=5198	CAD	1449.00	Surface	889842243499	Microsoft	1
907TDS4DGWWV-F7ZR	en_ca	Microsoft Surface Pro i7 16GB 512GB - Commercial	FKJ-00001	https://www.microsoft.com/en-ca/store/d/surface-pro---commercial/907TDS4DGWWV/F7ZR?WT.mc_id=en_ca_datafeed_intel_Microsoft+Surface+Pro+i7+16GB+512GB+-+Commercial	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=5198	CAD	2799.00	Surface	889842194319	Microsoft	1
907TDS4DGWWV-KKZN	en_ca	Microsoft Surface Pro i5 4GB 128GB - Commercial	FJU-00001	https://www.microsoft.com/en-ca/store/d/surface-pro---commercial/907TDS4DGWWV/KKZN?WT.mc_id=en_ca_datafeed_intel_Microsoft+Surface+Pro+i5+4GB+128GB+-+Commercial	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=5198	CAD	1299.00	Surface	889842193893	Microsoft	1
90FC23DV6SNZ-06NH	en_ca	Surface Laptop - Intel Core i5 / 4GB RAM / 128GB SSD (Platinum, French)	D9P-00002	https://www.microsoft.com/en-ca/store/d/surface-laptop/90FC23DV6SNZ/06NH?WT.mc_id=en_ca_datafeed_intel_Surface+Laptop+-+Intel+Core+i5+%2f+4GB+RAM+%2f+128GB+SSD+(Platinum%2c+French)	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW6KQQ?ver=4b2e	CAD	1299.00	Surface	889842170580	Microsoft	1
90FC23DV6SNZ-088M	en_ca	Surface Laptop - Intel Core i5 / 4GB RAM / 128GB SSD (Platinum, English)	D9P-00001	https://www.microsoft.com/en-ca/store/d/surface-laptop/90FC23DV6SNZ/088M?WT.mc_id=en_ca_datafeed_intel_Surface+Laptop+-+Intel+Core+i5+%2f+4GB+RAM+%2f+128GB+SSD+(Platinum%2c+English)	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW6KQQ?ver=4b2e	CAD	1299.00	Surface	889842170573	Microsoft	1
90FC23DV6SNZ-08WD	en_ca	Surface Laptop - Intel Core i7 / 16GB RAM / 512GB SSD (Platinum, English)	DAL-00001	https://www.microsoft.com/en-ca/store/d/surface-laptop/90FC23DV6SNZ/08WD?WT.mc_id=en_ca_datafeed_intel_Surface+Laptop+-+Intel+Core+i7+%2f+16GB+RAM+%2f+512GB+SSD+(Platinum%2c+English)	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW6KQQ?ver=4b2e	CAD	2799.00	Surface	889842227512	Microsoft	1
90FC23DV6SNZ-0F95	en_ca	Surface Laptop - Intel Core i7 / 16GB RAM / 512GB SSD (Cobalt Blue, English)	DAL-00055	https://www.microsoft.com/en-ca/store/d/surface-laptop/90FC23DV6SNZ/0F95?WT.mc_id=en_ca_datafeed_intel_Surface+Laptop+-+Intel+Core+i7+%2f+16GB+RAM+%2f+512GB+SSD+(Cobalt+Blue%2c+English)	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7qu0?ver=ad6b	CAD	2799.00	Surface	889842242294	Microsoft	1
90FC23DV6SNZ-2BDS	en_ca	Surface Laptop - Intel Core i7 / 16GB RAM / 512GB SSD (Burgundy, English)	DAL-00037	https://www.microsoft.com/en-ca/store/d/surface-laptop/90FC23DV6SNZ/2BDS?WT.mc_id=en_ca_datafeed_intel_Surface+Laptop+-+Intel+Core+i7+%2f+16GB+RAM+%2f+512GB+SSD+(Burgundy%2c+English)	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7qu1?ver=28b6	CAD	2799.00	Surface	889842242126	Microsoft	1
